2.969000,2.182000,0.362000,0.249000,0
-1.611000,-0.318000,1.691000,3.836000,0
2.705000,2.391000,1.398000,1.011000,0
1.352000,0.305000,2.400000,3.687000,0
0.862000,3.080000,1.988000,0.992000,0
2.323000,0.496000,-0.106000,0.484000,0
1.859000,4.378000,-0.151000,1.990000,0
-0.509000,1.000000,2.167000,0.232000,0
1.384000,0.390000,0.258000,0.733000,0
3.650000,0.237000,3.097000,0.746000,0
2.296000,1.773000,-2.101000,0.765000,0
2.939000,1.402000,-0.813000,2.088000,0
1.496000,1.277000,1.112000,1.984000,0
1.170000,-2.368000,0.775000,-0.403000,0
-0.349000,-2.101000,-1.902000,-0.195000,1
-0.645000,-0.228000,-2.694000,-0.591000,1
-3.335000,-0.629000,-0.926000,-0.842000,1
-4.299000,1.157000,-2.221000,-0.955000,1
1.072000,0.473000,0.876000,-1.395000,1
-0.862000,0.353000,-0.099000,-2.509000,1
1.395000,-1.341000,-3.851000,-2.476000,1
-3.113000,-0.093000,-0.953000,-0.262000,1
-2.049000,-0.989000,0.353000,-1.742000,1
-2.050000,1.308000,0.871000,0.969000,1
-0.608000,-1.617000,-3.576000,-1.947000,1
-3.555000,-3.769000,-1.101000,-0.639000,1
0.727000,-2.452000,-0.637000,-3.394000,1
0.500000,-2.511000,-1.994000,-1.863000,1
-0.713000,-0.053000,-2.891000,-3.708000,1
-1.464000,0.121000,-1.375000,-0.685000,1
-0.862000,2.181000,-0.457000,-0.119000,1
1.923000,-0.120000,-0.980000,0.157000,1
-0.552000,-1.720000,-2.122000,-2.801000,1
-0.135000,-3.561000,-1.382000,0.751000,1
-0.172000,1.108000,1.166000,-1.611000,1
-0.736000,1.262000,-2.098000,-3.900000,1
-2.670000,-0.473000,-1.396000,-1.355000,1
-0.609000,-3.221000,-1.127000,-1.548000,1
-0.966000,-2.219000,0.279000,0.434000,1
-1.866000,-2.123000,-1.685000,1.222000,1
0.952000,0.721000,-1.803000,-2.375000,1
0.458000,-2.183000,0.539000,-2.688000,1
0.842000,2.728000,0.279000,-3.195000,1
-0.244000,-2.995000,1.254000,-0.859000,1
1.816000,0.749000,-0.530000,1.106000,1
0.060000,1.012000,1.295000,-3.794000,1
-0.917000,-1.149000,-2.048000,0.910000,1
-1.192000,-2.136000,-3.108000,-0.564000,1
-1.035000,1.062000,-2.421000,-0.572000,1
-2.070000,1.122000,-0.908000,-0.727000,1
-2.904000,-0.653000,1.220000,-0.989000,1
1.027000,0.161000,-1.720000,-1.422000,1
-0.991000,-2.095000,1.420000,2.473000,1
-1.455000,0.034000,-3.426000,0.293000,1
-3.288000,0.028000,-3.347000,-0.945000,1
1.473000,6.358000,0.789000,-0.740000,1
-0.143000,-0.450000,0.362000,-4.568000,1
1.902000,-1.024000,-1.890000,-0.947000,1
1.842000,-0.123000,0.148000,-3.238000,1
-4.418000,0.703000,2.236000,0.083000,1
-1.181000,-0.902000,1.940000,1.819000,1
0.316000,-1.112000,-2.125000,-0.394000,1
-0.286000,-0.310000,-2.199000,-1.081000,1
-0.360000,0.621000,0.184000,-0.176000,1
-3.234000,-0.862000,-3.846000,-0.326000,1
-1.107000,-2.238000,-4.542000,0.871000,1
-0.018000,0.389000,-2.246000,0.144000,1
-0.384000,0.033000,-1.535000,-1.271000,1
-0.635000,-1.859000,0.298000,-1.485000,1
-2.430000,-1.648000,0.570000,-2.081000,1
-4.070000,-0.508000,-3.864000,-0.616000,1
-1.457000,-1.843000,-0.573000,-2.874000,1
1.102000,1.249000,-0.541000,-1.131000,1
-1.893000,-0.214000,-0.630000,-0.728000,1
-1.386000,0.470000,-1.915000,0.108000,1
0.555000,0.118000,-3.845000,-1.196000,1
-2.431000,-0.443000,-3.871000,-2.524000,1
1.004000,0.855000,-3.088000,-2.724000,1
-1.085000,-0.935000,-1.056000,-1.178000,1
-1.165000,1.902000,-0.439000,-1.534000,1
-3.269000,-3.265000,-3.024000,0.343000,1
-2.301000,-0.708000,-2.337000,-2.928000,1
-2.988000,-2.426000,-0.791000,-1.223000,1
-0.453000,-1.135000,-0.991000,-1.912000,1
-0.387000,-0.049000,-1.679000,-0.406000,1
-0.352000,1.399000,-0.040000,-4.763000,1
-2.669000,1.235000,-1.524000,-0.924000,1
0.529000,-0.768000,-1.420000,-0.088000,1
-0.502000,1.565000,0.708000,-1.455000,1
-0.952000,-1.379000,-2.458000,0.271000,1
-1.454000,-2.677000,0.304000,-0.633000,1
-0.021000,0.122000,-0.757000,-0.593000,1
-0.474000,-1.149000,1.886000,-2.641000,1
1.738000,-1.657000,-5.198000,-1.404000,1
-2.139000,-2.861000,-3.064000,-1.919000,1
-2.574000,-2.759000,-1.989000,-4.499000,1
-2.581000,-1.229000,-1.805000,0.857000,1
-0.160000,0.231000,-1.171000,-0.851000,1
0.876000,-0.487000,-1.976000,-1.316000,1
-0.359000,1.222000,-0.535000,-1.965000,1
-1.502000,-0.849000,-0.410000,-0.900000,1
-0.580000,-1.969000,-0.359000,-0.061000,1
-3.050000,-0.359000,-1.724000,1.697000,1
-2.027000,-2.943000,1.344000,0.435000,1
-1.567000,-0.350000,-4.010000,-1.931000,1
-1.449000,0.866000,-1.287000,-2.215000,1
-1.810000,0.627000,-1.224000,-0.923000,1
-1.966000,0.433000,-2.894000,1.057000,1
-2.291000,-3.063000,-0.766000,-1.629000,1
-3.683000,0.077000,-1.967000,1.995000,1
-0.083000,-0.925000,0.852000,-0.027000,1
0.263000,-1.663000,-3.516000,-2.477000,1
1.116000,-3.077000,0.307000,0.842000,1
-3.029000,-1.670000,-2.737000,-1.439000,1
0.446000,-2.437000,-1.500000,-0.562000,1
-2.619000,-1.530000,-2.974000,-1.997000,1
2.707000,-1.828000,-2.679000,-1.121000,1
1.867000,-0.548000,-2.670000,-1.688000,1
1.108000,2.876000,0.943000,-1.085000,1
-1.449000,-2.528000,-0.066000,-0.482000,1
-1.709000,0.329000,-0.444000,-1.582000,1
0.631000,-1.075000,1.152000,-2.915000,1
-2.089000,-3.745000,-2.009000,-1.132000,1
0.148000,0.055000,2.566000,-1.330000,1
-0.319000,-0.728000,-0.260000,-4.516000,1
0.173000,0.514000,-1.697000,-1.862000,1
-2.039000,-0.023000,1.397000,0.040000,1
-4.415000,-1.783000,1.349000,-0.979000,1
-0.608000,0.476000,-2.729000,0.279000,1
-2.799000,-2.248000,-3.558000,-0.590000,1
-1.148000,1.355000,-1.987000,-2.717000,1
0.336000,-0.458000,-0.975000,-1.806000,1
-3.062000,-0.875000,-0.921000,-1.579000,1
-0.305000,-0.726000,-2.243000,-4.003000,1
-1.803000,-2.800000,1.651000,-0.152000,1
-0.726000,0.570000,-0.900000,-1.794000,1
-2.136000,-0.282000,-0.604000,-0.721000,1
-0.458000,0.750000,1.798000,-0.236000,1
-0.979000,2.123000,0.845000,-3.310000,1
