-5.435850,-5.912850,0.868150,-4.582850,1.044150,1
-1.423850,4.475150,-4.203850,-11.698850,-2.170850,1
0.553150,24.492150,-15.765850,13.749150,-5.803850,1
2.950150,-4.469850,8.785150,3.688150,1.341150,1
7.193150,-1.943850,-2.558850,-4.296850,-3.835850,1
-4.653850,4.936150,2.290150,1.044150,-1.119850,1
-11.391850,-4.792850,-3.309850,-2.734850,4.362150,1
-3.538850,-1.589850,14.436150,-5.336850,1.170150,1
-15.464850,-4.070850,2.188150,-13.082850,-7.455850,1
12.470150,-2.563850,5.849150,-14.262850,7.084150,1
-2.646850,1.628150,3.827150,-4.434850,-6.559850,1
-8.848850,8.067150,-23.568850,-5.185850,-7.726850,1
2.827150,6.906150,-1.330850,1.470150,-0.093850,1
6.419150,1.153150,-6.088850,-0.885850,-4.868850,1
9.329150,-8.000850,-11.541850,-6.645850,0.901150,1
2.056150,16.076150,0.347150,1.605150,-8.594850,1
-5.775850,-4.972850,-2.923850,-9.021850,0.272150,1
12.950150,-23.289850,4.653150,-4.310850,-3.778850,1
6.331150,-11.910850,-1.923850,-1.112850,-2.388850,1
3.206150,-7.868850,-6.135850,-4.494850,-14.999850,1
3.522150,-9.286850,3.989150,-4.118850,-0.322850,1
-6.638850,-5.215850,5.120150,-5.334850,-14.168850,1
0.473150,3.633150,14.376150,8.677150,-4.646850,1
0.263150,9.242150,-0.842850,0.597150,-4.273850,1
-2.576850,5.735150,7.713150,2.994150,-0.256850,1
-5.989850,3.131150,-1.979850,-2.255850,-4.293850,1
1.622150,-11.909850,-6.195850,-3.173850,4.511150,1
-4.415850,5.323150,-6.669850,4.136150,-4.261850,1
0.362150,1.876150,-0.348850,11.698150,21.317150,1
12.776150,2.277150,-3.392850,-4.271850,3.875150,1
-0.114850,-1.969850,-4.251850,-1.414850,-4.756850,1
2.279150,-3.778850,11.968150,5.045150,-5.965850,1
-6.776850,-8.204850,-0.267850,4.656150,-7.956850,1
-6.896850,1.739150,3.716150,-6.912850,-9.743850,1
0.384150,7.621150,-1.815850,-6.104850,2.782150,1
3.767150,-6.752850,-0.836850,5.587150,7.485150,1
-4.785850,-7.385850,-1.410850,1.071150,5.168150,1
-1.790850,-1.503850,1.571150,-6.974850,-4.649850,1
-1.715850,-3.965850,-1.544850,2.713150,0.525150,1
-1.516850,-3.128850,-4.899850,-3.016850,-3.853850,1
-5.054850,1.833150,-9.576850,-9.445850,2.134150,1
0.557150,-5.885850,-3.636850,-0.738850,10.064150,1
-2.345850,2.392150,-2.638850,-0.066850,2.504150,1
-7.565850,-9.418850,-10.604850,-0.125850,-5.497850,1
7.596150,1.425150,5.227150,-11.105850,-0.783850,1
-6.501850,1.756150,-1.410850,-8.898850,0.165150,1
-2.657850,-0.400850,-3.616850,-6.318850,8.613150,1
-0.258850,4.580150,-1.632850,3.314150,-3.504850,1
-3.941850,-3.601850,-3.857850,-0.938850,-9.876850,1
9.251150,3.523150,5.557150,-4.943850,-8.475850,1
-7.138850,-1.217850,-9.518850,-3.258850,2.937150,1
-5.080850,7.318150,6.243150,9.970150,0.486150,1
-0.770850,6.389150,7.045150,-1.480850,-3.179850,1
0.759150,-14.052850,1.995150,-13.390850,-2.470850,1
-11.352850,-8.432850,3.781150,-5.594850,0.231150,1
3.885150,5.026150,-2.570850,7.863150,9.663150,1
2.689150,-10.885850,5.729150,-11.963850,-2.979850,1
8.024150,9.647150,-4.693850,6.484150,1.411150,1
5.950150,1.349150,4.276150,4.271150,-9.021850,1
-5.218850,4.529150,0.992150,-2.131850,-3.546850,1
-4.562850,-4.213850,-3.810850,-5.755850,3.397150,1
-6.604850,-0.870850,-13.991850,5.473150,-7.502850,1
-1.348850,-5.702850,-6.649850,1.391150,-13.080850,1
4.381150,-0.288850,3.489150,-13.504850,-10.879850,1
-0.608850,-4.355850,-0.968850,4.223150,-7.863850,1
-1.723850,-6.803850,-8.846850,-5.143850,1.078150,1
0.627150,-1.570850,4.396150,1.815150,-0.359850,1
-11.604850,-6.432850,-1.637850,-6.801850,2.019150,1
12.533150,2.113150,-4.201850,0.508150,-6.111850,1
-0.551850,5.623150,0.678150,0.534150,3.206150,1
-3.624850,-4.309850,0.165150,-0.590850,-24.467850,1
1.257150,13.490150,-7.266850,7.221150,5.465150,1
-4.621850,4.671150,-3.044850,-3.808850,-0.464850,1
7.566150,1.650150,5.488150,-3.965850,12.177150,1
-4.422850,-8.538850,0.117150,-5.780850,-0.671850,1
0.085150,-6.848850,5.374150,-0.409850,-0.840850,1
-3.201850,-6.010850,2.261150,-0.397850,-1.947850,1
3.450150,0.958150,-7.428850,7.051150,-3.102850,1
-11.217850,-1.641850,3.577150,-2.022850,7.699150,1
2.071150,-4.553850,6.597150,6.134150,0.936150,1
-0.496850,1.576150,-0.883850,14.007150,5.700150,1
-4.192850,6.121150,20.516150,0.928150,0.477150,1
-3.763850,-6.929850,-3.996850,12.324150,0.036150,1
5.668150,-3.261850,6.447150,4.517150,-11.766850,1
0.921150,-5.267850,-24.840850,2.218150,-7.938850,1
-2.700850,4.161150,-10.234850,8.520150,2.956150,1
-8.668850,2.636150,-0.196850,1.960150,2.302150,1
-10.478850,4.478150,2.089150,-26.150850,-2.805850,1
-12.196850,-2.355850,0.011150,4.845150,-2.661850,1
2.458150,7.600150,9.041150,0.512150,-7.389850,1
2.803150,-2.084850,-6.786850,8.570150,-2.898850,1
-7.061850,-4.506850,10.589150,5.389150,-4.395850,1
-6.152850,-2.814850,-6.292850,15.271150,0.166150,1
0.940150,2.412150,-10.960850,-0.966850,3.042150,1
-11.259850,-4.538850,-2.496850,-7.159850,2.148150,1
-7.254850,-4.991850,4.470150,5.672150,4.509150,1
5.762150,-1.674850,-2.638850,-0.611850,2.982150,1
-1.176850,4.539150,-0.970850,-2.196850,-4.268850,1
-4.310850,-3.113850,-0.296850,-6.936850,4.268150,1
-8.290850,-14.496850,2.935150,-11.731850,7.102150,1
7.752150,0.010150,-2.475850,7.275150,0.514150,1
1.992150,-5.610850,-3.352850,8.543150,-0.418850,1
2.481150,-1.039850,-6.954850,9.726150,6.842150,1
1.009150,8.695150,1.625150,-2.179850,5.541150,1
7.454150,3.109150,-3.651850,2.776150,-4.093850,1
5.814150,2.516150,-6.261850,10.904150,-1.171850,1
0.718150,6.376150,4.747150,-5.524850,1.829150,1
0.606150,-1.554850,2.113150,-8.351850,-0.823850,1
6.254150,1.588150,-1.188850,5.466150,-7.624850,1
-1.010850,1.139150,9.408150,2.036150,5.270150,1
3.617150,5.564150,9.117150,-1.561850,0.663150,1
7.865150,-2.119850,3.633150,6.654150,-0.547850,1
5.006150,-4.625850,10.172150,0.654150,1.972150,1
-2.468850,-7.659850,-9.744850,-5.946850,6.013150,1
-1.427850,-5.370850,-9.291850,-5.088850,-0.294850,1
-0.172850,6.650150,1.443150,-2.952850,-2.856850,1
